track,seq_len,pred_len,fold,strategy,model,best_val_loss,skipped,est_train_hours,rmse,mae,tss_p_gt10,hss_p_gt10,pod_p_gt10,far_p_gt10,tss_xrs_long,hss_xrs_long,pod_xrs_long,far_xrs_long
uni_a,864,288,1,direct,tsmixer,0.1757977604866027,False,,0.6250167489051819,0.3059626519680023,0.0,0.0,0.0,0.0,,,,
uni_b,864,288,1,direct,dlinear,1.1432545185089111,False,,1.060808181762695,0.8527406454086304,,,,,0.0770854068502566,0.0147604940412587,0.1302463927698093,0.9862798161302544
uni_b,864,288,1,direct,segrnn_thuml,0.0670603811740875,False,,0.2323217242956161,0.1395940780639648,,,,,0.0175379636983721,0.0339005780471221,0.0176035693346108,0.3962726826875919
uni_b,864,288,1,direct,tide,0.0814404413104057,False,,0.2610140740871429,0.154078260064125,,,,,0.0144892822364478,0.0281798622009298,0.0145361724034377,0.3622961104140527
uni_b,864,288,1,direct,rlinear,0.0800249204039573,False,,0.2591228783130646,0.1534595191478729,,,,,0.0129264530946146,0.0251915568069036,0.0129702984455662,0.3731859018659295
uni_b,864,288,1,direct,patchmixer,0.078444167971611,False,,0.2664538025856018,0.1482686400413513,,,,,0.0111963320789021,0.0218438172484062,0.0112435470262695,0.425150795101444
uni_b,864,288,1,direct,xpatch,0.0769309699535369,False,,0.2563543319702148,0.15336574614048,,,,,0.0089942681865555,0.0175532959215218,0.0090520384961889,0.5291930085533656
uni_b,864,288,1,direct,itransformer,0.0749723389744758,False,,0.2510343492031097,0.1485652029514312,,,,,0.0022139252533628,0.0043802929169108,0.0022308341317622,0.5717227179135209
uni_b,864,288,1,direct,frets,0.1535465568304062,False,,0.3788272440433502,0.2752165198326111,,,,,0.0018441229319758,0.0035302124175743,0.0020556564515437,0.9477082575481992
uni_b,864,288,1,direct,patchtst,0.0760800093412399,False,,0.2501962780952453,0.1460793614387512,,,,,0.0005362631458439,0.0010645744647027,0.0005434083141472,0.6984126984126984
uni_b,864,288,1,direct,tsmixer,0.750947117805481,False,,0.8960950374603271,0.6868224740028381,,,,,0.0,0.0,0.0,0.0
multi,864,288,1,direct,segrnn_thuml,0.0429573282599449,False,,0.271526962518692,0.1444320380687713,0.6973074410291582,0.7378059797510962,0.7057145588420999,0.2024128847243989,0.0474704359703973,0.0825553127048829,0.0491101530978831,0.6310391363022942
multi,864,288,1,direct,dlinear,0.1974506974220276,False,,0.5194286704063416,0.3072566390037536,0.6594436575626834,0.6241639624478353,0.6800314400461687,0.3920768659424877,0.2101216381900392,0.09502738624271,0.2725529210191786,0.9214673610115778
multi,864,288,1,direct,rlinear,0.0584247186779975,False,,0.319780945777893,0.1715696305036544,0.6291735099151393,0.6320988105186862,0.6453647765266538,0.3483061573260811,0.1173146549379349,0.1606337536842022,0.1236831923948488,0.7250927495638928
multi,864,288,1,direct,tide,0.0594116263091564,False,,0.3216658532619476,0.1726960390806198,0.6276553990763936,0.6345987467241985,0.643320701452922,0.3415612558463144,0.1198009679986456,0.1634438916904463,0.1262256121151826,0.7227792478939574
multi,864,288,1,direct,patchtst,0.0539041645824909,False,,0.3042764067649841,0.1631564199924469,0.5785918311305562,0.5970473198152888,0.5945780082541923,0.3641777821528769,0.0731181993700912,0.1079991669166471,0.0782512573923616,0.7706519362076087
multi,864,288,1,direct,patchmixer,0.054945059120655,False,,0.3144782185554504,0.1708623468875885,0.4859229649527904,0.5503195561342189,0.4979624159267909,0.339957169025916,0.1027623886119766,0.1476294594910852,0.1080721826120599,0.7156474950919799
multi,864,288,1,direct,xpatch,0.0504439175128936,False,,0.2974052429199219,0.1583025753498077,0.4517440237508028,0.5646524884752383,0.4575116808504862,0.2117037976948667,0.0714464793662026,0.1078362962056409,0.0760459846349417,0.7559920195078697
multi,864,288,1,direct,itransformer,0.0763165280222892,False,,0.36283078789711,0.2053058445453643,0.4198584662701459,0.4053767039304943,0.4492315245471937,0.582097581487162,0.0718573697482548,0.1009414518759557,0.0783756148786823,0.8098924817674817
multi,864,288,1,direct,frets,0.0937008485198021,False,,0.3887984752655029,0.2430410087108612,0.1382041803058323,0.2158251400371924,0.1430050027911302,0.4169657893470625,0.0772563068776223,0.1134443988100337,0.0824655944287846,0.7639180069777929
multi,864,288,1,direct,tsmixer,0.5876910090446472,False,,0.8015375137329102,0.5981378555297852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uni_a,2016,144,1,direct,segrnn_thuml,0.0307653751224279,False,,0.2154366225004196,0.087566390633583,0.8495162410520259,0.8685497142177935,0.855170711601871,0.1031223454785803,,,,
uni_a,2016,144,1,direct,itransformer,0.0557909235358238,False,,0.3016575276851654,0.141549065709114,0.6958353389233488,0.7595911345406726,0.7026900736139866,0.1450300888671191,,,,
uni_a,2016,144,1,direct,dlinear,0.8663248419761658,False,,1.241031527519226,0.7817120552062988,0.5400724203216541,0.6237910267308828,0.5495959857372901,0.2315529898178333,,,,
uni_a,2016,144,1,direct,rlinear,17.199708938598633,False,,5.746291160583496,2.3351030349731445,0.4365070626143696,0.2470261009208152,0.5556633885438234,0.7885362644096917,,,,
uni_a,2016,144,1,direct,patchmixer,3.175654411315918,False,,2.379211664199829,1.0462385416030884,0.2849499481011643,0.1970335733246348,0.3753234989648033,0.8072150203583263,,,,
uni_a,2016,144,1,direct,tide,19.308115005493164,False,,6.079548358917236,2.314839124679565,0.064862471258117,0.0430059677727777,0.1743611494517291,0.9161103847741322,,,,
uni_a,2016,144,1,direct,frets,0.1842368692159652,False,,0.7417841553688049,0.4593636989593506,0.0013650323077795,0.0025673543001457,0.0016294762671574,0.7383609080415544,,,,
uni_a,2016,144,1,direct,tsmixer,0.1455496400594711,False,,0.5914962291717529,0.4286904335021972,0.0,0.0,0.0,0.0,,,,
uni_a,2016,144,1,direct,patchtst,0.1360398083925247,False,,0.5989211201667786,0.2593613862991333,-0.0019828043035602,-0.0036242141453541,0.0002420251514454,0.9937830850670936,,,,
uni_b,2016,144,1,direct,segrnn_thuml,0.0494794584810733,False,,0.2005428522825241,0.1264933198690414,,,,,0.0532593309436729,0.0975354895254426,0.0534407510449493,0.3871162861031302
uni_b,2016,144,1,direct,patchmixer,0.881332278251648,False,,1.6005311012268066,0.2977045476436615,,,,,0.0389463755715698,0.0432651877937652,0.0430110362468849,0.9461876010425946
uni_b,2016,144,1,direct,dlinear,0.3261147141456604,False,,0.5590728521347046,0.4097707569599151,,,,,0.0310270937399091,0.0260164623329069,0.0382774488733007,0.9724080903319012
uni_b,2016,144,1,direct,tide,0.0556154735386371,False,,0.2235282063484192,0.1318027228116989,,,,,0.0278839264720282,0.0528197981673959,0.0280059598370274,0.4477379095163806
uni_b,2016,144,1,direct,rlinear,0.0555811896920204,False,,0.2235397845506668,0.1319136619567871,,,,,0.0274897127207805,0.0519839413143809,0.0276235809126989,0.4741465863453815
uni_b,2016,144,1,direct,tsmixer,0.7627057433128357,False,,0.8750994801521301,0.7184256911277771,,,,,0.0,0.0,0.0,0.0
uni_b,2016,144,1,direct,patchtst,0.0577946975827217,False,,0.2212782055139541,0.1311275959014892,,,,,0.0,0.0,0.0,0.0
uni_b,2016,144,1,direct,frets,0.1417506784200668,False,,0.3673906922340393,0.2486239075660705,,,,,0.0,0.0,0.0,0.0
uni_b,2016,144,1,direct,itransformer,0.063895359635353,False,,0.2367579787969589,0.1414675265550613,,,,,0.0,0.0,0.0,0.0
multi,2016,144,1,direct,segrnn_thuml,0.0372198894619941,False,,0.2452558428049087,0.1286622136831283,0.8683888089778153,0.8604001437255216,0.8777644150464355,0.1393464437647656,0.0571653840602935,0.1004256879032375,0.0585044233016191,0.5081194867682438
multi,2016,144,1,direct,dlinear,0.0722313746809959,False,,0.3676913976669311,0.2146967351436615,0.6275261208783411,0.7458141962675388,0.6295600320705552,0.0466850042682348,0.1403904354768869,0.1501168069127112,0.1561508930061759,0.8199947772784123
multi,2016,144,1,direct,patchmixer,0.0579736307263374,False,,0.3274669945240021,0.1820088177919387,0.5761841388778788,0.6600724756515018,0.5855715908331663,0.1954975215715072,0.0881932337406288,0.1246156771083538,0.0949996423206237,0.7637991344044585
multi,2016,144,1,direct,frets,18.122100830078125,False,,19.030723571777344,3.0401132106781006,0.3611264298077478,0.3308897971762201,0.4127747711632257,0.654774752120812,0.0224069546714742,0.0388472074624121,0.024834871354651,0.815238602093312
multi,2016,144,1,direct,tide,0.0644489526748657,False,,0.3959708213806152,0.2301166504621505,0.1450416033953954,0.2114276292889662,0.1563439567047504,0.522856742324799,0.0961800503263305,0.1352004736516843,0.1029758924100436,0.7486540756045746
multi,2016,144,1,direct,rlinear,0.0642713233828544,False,,0.3966074883937835,0.2302310466766357,0.1238489362742644,0.1840867804227428,0.1347088594908799,0.5499581473214286,0.087602911281373,0.1245654239227223,0.0942246703388415,0.7602972399150744
multi,2016,144,1,direct,itransformer,0.068072572350502,False,,0.4277333915233612,0.2373310476541519,0.0167075900314024,0.0308948838234728,0.0167075900314024,0.0,0.0200430469640216,0.0349612211108634,0.0223668836588215,0.8242293638152347
multi,2016,144,1,direct,tsmixer,0.138601616024971,False,,0.6135894060134888,0.44365194439888,0.0,0.0,0.0,0.0,0.1526308722787904,0.1065403207267414,0.1901781243293511,0.8991005009867922
multi,2016,144,1,direct,patchtst,0.1555201262235641,False,,0.7068382501602173,0.3760559260845184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uni_a,2016,288,1,direct,segrnn_thuml,0.0578676797449588,False,,0.3188826143741607,0.1155124083161354,0.7482326052290398,0.7594936569977528,0.7603915743687221,0.2148818099009645,,,,
uni_a,2016,288,1,direct,itransformer,0.097402200102806,False,,0.400930792093277,0.1883422285318374,0.6157211307154634,0.6544608462852652,0.6299927546478497,0.2794050290844135,,,,
uni_a,2016,288,1,direct,dlinear,0.4531118273735046,False,,0.8493782877922058,0.550096333026886,0.4252951217563664,0.5160532897729729,0.4363979462742747,0.303362930853667,,,,
uni_a,2016,288,1,direct,rlinear,5.324896335601807,False,,3.198512077331543,1.262083649635315,0.2512456917579245,0.1657860402379834,0.3530163314492081,0.8314904867062375,,,,
uni_a,2016,288,1,direct,tide,4.26097583770752,False,,2.8985393047332764,1.1768245697021484,0.1683068212032991,0.10884036333087,0.2782765822460091,0.871199940691042,,,,
uni_a,2016,288,1,direct,patchmixer,26.65941047668457,False,,6.490421295166016,2.821014165878296,0.0930959992607824,0.0467763637967973,0.2592609740806599,0.916457963457214,,,,
uni_a,2016,288,1,direct,frets,0.1788065880537033,False,,0.7719048857688904,0.3649762272834778,0.0773520904672259,0.1281273086940086,0.0818174196285224,0.4829748537086826,,,,
uni_a,2016,288,1,direct,tsmixer,0.1405549794435501,False,,0.6210164427757263,0.3913990557193756,0.0,0.0,0.0,0.0,,,,
uni_a,2016,288,1,direct,patchtst,0.1532173305749893,False,,0.6322084069252014,0.2738582193851471,-0.0019810633361612,-0.0036271321036451,0.0001176274787801,0.9967361111111112,,,,
uni_b,2016,288,1,direct,dlinear,0.6480985879898071,False,,0.8011121153831482,0.6612476110458374,,,,,0.0599002665074426,0.0326325619842671,0.0733485095473706,0.97262975676552
uni_b,2016,288,1,direct,patchmixer,2.2640180587768555,False,,3.10870361328125,0.4086960256099701,,,,,0.0472648346121077,0.0366294276488644,0.0551514150503041,0.9651759115250502
uni_b,2016,288,1,direct,segrnn_thuml,0.0599470362067222,False,,0.2190412431955337,0.1386730521917343,,,,,0.018279192987569,0.0351710932128845,0.018362261495264,0.4671806626380496
uni_b,2016,288,1,direct,rlinear,0.0666424110531807,False,,0.2487634420394897,0.1487871557474136,,,,,0.0117142527723937,0.0229545417429428,0.0117340380458589,0.246309963099631
uni_b,2016,288,1,direct,tide,0.0672636926174163,False,,0.2508371472358703,0.1495440304279327,,,,,0.0114134215438893,0.0223749178179892,0.0114324287448026,0.2437054631828978
uni_b,2016,288,1,direct,tsmixer,1.4100240468978882,False,,1.2623836994171145,1.0159364938735962,,,,,0.0,0.0,0.0,0.0
uni_b,2016,288,1,direct,patchtst,0.0706257447600364,False,,0.243089348077774,0.143905833363533,,,,,0.0,0.0,0.0,0.0
uni_b,2016,288,1,direct,frets,0.1549219191074371,False,,0.3792439103126526,0.2579374611377716,,,,,0.0,0.0,0.0,0.0
uni_b,2016,288,1,direct,itransformer,0.0671492740511894,False,,0.2390602827072143,0.1486942917108535,,,,,0.0,0.0,0.0,0.0
multi,2016,288,1,direct,segrnn_thuml,0.0515190698206424,False,,0.3181696236133575,0.1628054678440094,0.6987001799379677,0.7678262163071866,0.7053802989578912,0.1262655200035601,0.023883166772183,0.0425274971493335,0.0255622845921171,0.7542292339859342
multi,2016,288,1,direct,dlinear,0.0862630903720855,False,,0.4099750220775604,0.2384067326784134,0.5932379795989173,0.6790483220545908,0.6016207586443829,0.1753411840023638,0.1161735188835088,0.1229373420206315,0.1323386953284084,0.850895429301179
multi,2016,288,1,direct,patchmixer,0.074142500758171,False,,0.3924327790737152,0.2139832079410553,0.554123504291639,0.5634631603223393,0.579363956645043,0.3993267341484537,0.0880274052979562,0.1227119950373436,0.0950331802276157,0.7749812757458494
multi,2016,288,1,direct,frets,161.0366973876953,False,,30.45233154296875,5.670162200927734,0.3657185865207313,0.2752814050476962,0.447972030798456,0.7369713797522426,0.0353117053517203,0.0259700073193151,0.0709338570120002,0.959119652114468
multi,2016,288,1,direct,rlinear,0.0901758596301078,False,,0.4929132461547851,0.2781353890895843,0.2153484317694615,0.2939365636044706,0.2284129005023049,0.4660406179300498,0.1003050306062109,0.1249058138989244,0.1107237704864017,0.8146804169194287
multi,2016,288,1,direct,tide,0.0930389463901519,False,,0.5058663487434387,0.2841772735118866,0.211371596284433,0.2889582351183127,0.2245305346168268,0.4721043184457819,0.1022273251061269,0.1251083550296329,0.1132081688600104,0.8192198006882254
multi,2016,288,1,direct,itransformer,0.078196533024311,False,,0.4626932144165039,0.2528713941574096,0.1163087278304609,0.1716843013570343,0.1282011555034613,0.5860143713790578,-0.0008124763644842,-0.0015350739902003,0.0,1.0
multi,2016,288,1,direct,tsmixer,0.3756592273712158,False,,0.906143069267273,0.6243090629577637,0.014848046259528,0.0241047051930758,0.0248884577643949,0.8602569436564671,0.1245008158827799,0.0578195251913174,0.1922410327716528,0.9427339756425056
multi,2016,288,1,direct,patchtst,0.099070630967617,False,,0.5833030343055725,0.3198639750480652,-0.0076482581891397,-0.0130058145428226,0.0001010448032657,0.9991462396600136,0.0027570711035146,0.0053656249098744,0.0028336639274582,0.5580678314491264
uni_a,288,144,2,direct,dlinear,0.0663064420223236,False,,0.2061319053173065,0.1338831931352615,0.8763393249272758,0.8247643830517027,0.8823587392277455,0.217909148285892,,,,
uni_a,288,144,2,direct,segrnn_thuml,0.0532480366528034,False,,0.187345951795578,0.1193374916911125,0.8535253303646309,0.8727734487933725,0.8559453667622312,0.1035203007331438,,,,
uni_a,288,144,2,direct,rlinear,0.0662180483341217,False,,0.1995315253734588,0.1261924654245376,0.8482479890858666,0.8424543893927365,0.8522117216403566,0.1596368203683578,,,,
uni_a,288,144,2,direct,tide,0.0663920417428016,False,,0.200069859623909,0.1266514509916305,0.8474929070998019,0.8429473376862648,0.8514019438066865,0.1579079182133951,,,,
uni_a,288,144,2,direct,patchmixer,0.0634011849761009,False,,0.1985448896884918,0.1274869889020919,0.8419668501564719,0.8513126272144824,0.8452058263217732,0.1353329079659034,,,,
uni_a,288,144,2,direct,patchtst,0.0691182762384414,False,,0.2048862129449844,0.1288551986217498,0.8352064472521387,0.8216851955207892,0.8399511924042329,0.1874614695414156,,,,
uni_a,288,144,2,direct,itransformer,0.0620343945920467,False,,0.1945294588804245,0.1210409551858902,0.8252937588951201,0.860978496468789,0.8274382979880462,0.0957215541809868,,,,
uni_a,288,144,2,direct,xpatch,0.0627571493387222,False,,0.1935559064149856,0.1211368069052696,0.8125203587131324,0.8561827606753983,0.8145022457951883,0.0903958072575892,,,,
uni_a,288,144,2,direct,tsmixer,0.126625508069992,False,,0.2829108834266662,0.181568369269371,0.3134572234422662,0.462564009044339,0.3140705908744071,0.0738710251289773,,,,
uni_a,288,144,2,direct,frets,0.143877625465393,False,,0.3037885427474975,0.1874946653842926,0.2290236928207365,0.3666080526869689,0.2290609126272659,0.006592645275885,,,,
uni_b,288,144,2,direct,dlinear,0.1636469066143036,False,,0.3906551897525787,0.3114183247089386,,,,,0.0325503763055896,0.0535096204392079,0.0336271280980719,0.8412738360274901
uni_b,288,144,2,direct,tide,0.0504211820662021,False,,0.2150369882583618,0.127832293510437,,,,,0.0247899585325361,0.0478303250077535,0.0248255892642553,0.1919636897610465
uni_b,288,144,2,direct,rlinear,0.0505075454711914,False,,0.2152432948350906,0.1279924064874649,,,,,0.0220179153425892,0.0426263843373912,0.0220489621484613,0.1890179514255544
uni_b,288,144,2,direct,segrnn_thuml,0.0475345812737941,False,,0.2079827040433883,0.1251878887414932,,,,,0.0205793493353561,0.039955650523091,0.0206011787335791,0.1492208672086721
uni_b,288,144,2,direct,itransformer,0.0482846610248088,False,,0.2129660099744796,0.1249386519193649,,,,,0.0134570148904963,0.0260390342241529,0.0135427219148473,0.5116107084750776
uni_b,288,144,2,direct,xpatch,0.0522108078002929,False,,0.2196822762489318,0.1276752054691314,,,,,0.0131489185706277,0.0257358137260403,0.0131653959256995,0.1716129032258064
uni_b,288,144,2,direct,patchmixer,0.0636064112186431,False,,0.2355546653270721,0.1464388370513916,,,,,0.0066071339620154,0.0130318889677296,0.0066155089184278,0.1732444900051255
uni_b,288,144,2,direct,patchtst,0.0483559146523475,False,,0.2139035612344741,0.1264235228300094,,,,,0.0051833442276777,0.0101822654450102,0.0052251446758072,0.5697399527186762
uni_b,288,144,2,direct,frets,0.0759807229042053,False,,0.2658563256263733,0.1927340477705001,,,,,0.0003299561292707,0.0006554925573607,0.0003322109252279,0.5290697674418605
uni_b,288,144,2,direct,tsmixer,0.5503143668174744,False,,0.7227700352668762,0.5198843479156494,,,,,0.0,0.0,0.0,0.0
multi,288,144,2,direct,segrnn_thuml,0.0428591445088386,False,,0.1873748302459716,0.1119265034794807,0.8569563813785696,0.8860082928389736,0.8578556527109363,0.081164038236599,0.0589293422301347,0.1068204151474065,0.0593419423812739,0.3534618184604774
multi,288,144,2,direct,xpatch,0.0474053472280502,False,,0.1910392642021179,0.1131277978420257,0.8495652016049728,0.8869879573022718,0.8503279935531003,0.0702783713566949,0.0667665840753703,0.1145280724424728,0.0678771381949133,0.5626430400398813
multi,288,144,2,direct,itransformer,0.0531490221619606,False,,0.201055034995079,0.1178662404417991,0.8321111027674437,0.8670925098370911,0.8331224534369658,0.0927994423258293,0.0636035156912325,0.0990257167060114,0.0662629417060544,0.7593675768179612
multi,288,144,2,direct,patchtst,0.0508004426956176,False,,0.198032259941101,0.1159152463078498,0.8320130500576194,0.8714947821995283,0.832907807828163,0.0830085736554949,0.0472078391087048,0.0806200207489464,0.0486298672068422,0.6969006181228354
multi,288,144,2,direct,tide,0.0499830693006515,False,,0.1974041163921356,0.1171425282955169,0.8299824343937034,0.8779879370172603,0.8306785060665627,0.0659536089022128,0.1092438412470592,0.1500015056142521,0.1135177526446095,0.7474967927657311
multi,288,144,2,direct,rlinear,0.0498875640332698,False,,0.1970313787460327,0.1164433807134628,0.829622386121594,0.8785667292217757,0.830298169110614,0.0641820628069147,0.1044920064637929,0.1457108570595783,0.1085415259959486,0.7457744390629634
multi,288,144,2,direct,patchmixer,0.0505476482212543,False,,0.1974959820508957,0.1153857260942459,0.8208857297903808,0.8786369202485529,0.8214261506134346,0.0525266477287534,0.0956642633574189,0.1483367956705747,0.0979877053792482,0.650887722243801
multi,288,144,2,direct,dlinear,0.0708558186888694,False,,0.2401639819145202,0.1685398072004318,0.8013314752768199,0.8510868675486439,0.8022737371683348,0.0900560367655852,0.1535213968592704,0.1676053318799691,0.1620139826693675,0.8047493515520369
multi,288,144,2,direct,tsmixer,0.4440174996852875,False,,0.6533345580101013,0.4419968724250793,0.5411742997657727,0.6998157810185197,0.5411742997657727,0.0,0.0,0.0,0.0,0.0
multi,288,144,2,direct,frets,0.069710336625576,False,,0.2317000180482864,0.1328364759683609,0.1927479909924158,0.3206246746393507,0.1927479909924158,0.0,0.0375974305960208,0.0679379172186597,0.0383222203466126,0.5979263522987234
uni_a,288,288,2,direct,dlinear,0.1237816214561462,False,,0.2617196142673492,0.154480442404747,0.8044317587400193,0.7414905267251322,0.8130830048620763,0.3073893725222306,,,,
uni_a,288,288,2,direct,tsmixer,0.1318760216236114,False,,0.2767693400382995,0.1793820410966873,0.7677868478404423,0.7254942542298314,0.7760203824350332,0.3067864346530028,,,,
uni_a,288,288,2,direct,patchtst,0.1228354945778846,False,,0.2530753016471863,0.1447603404521942,0.7559351316041399,0.7516446406717234,0.7619232495962142,0.2468856977769432,,,,
uni_a,288,288,2,direct,segrnn_thuml,0.0968130677938461,False,,0.2341463714838028,0.1385870724916458,0.7522265868508109,0.7991700133932887,0.7552095598476997,0.141450111037519,,,,
uni_a,288,288,2,direct,itransformer,0.1082596182823181,False,,0.2413792312145233,0.1382385045289993,0.7483672355155131,0.792592194912141,0.7515817292463366,0.1513909580128302,,,,
uni_a,288,288,2,direct,xpatch,0.112053170800209,False,,0.2421653270721435,0.1379809826612472,0.737206007808893,0.7647811767701341,0.7416289400027319,0.1992052365364933,,,,
uni_a,288,288,2,direct,rlinear,0.1395707875490188,False,,0.2643137574195862,0.1506356596946716,0.7371385292630318,0.7253227831508214,0.7440744209546629,0.2799611507894207,,,,
uni_a,288,288,2,direct,tide,0.1402016431093216,False,,0.264777660369873,0.1509856581687927,0.7360118784385532,0.7253697053841227,0.7428964775772162,0.2787857500348155,,,,
uni_a,288,288,2,direct,patchmixer,0.1309353709220886,False,,0.2580062448978424,0.1481774896383285,0.7348618174031232,0.7421877106675691,0.7405959140150293,0.2441153690480354,,,,
uni_a,288,288,2,direct,frets,0.1893949657678604,False,,0.3349180519580841,0.2044962495565414,0.2748181833877205,0.4217044123463909,0.2750860079812273,0.0390256083106861,,,,
uni_b,288,288,2,direct,tide,0.0611725635826587,False,,0.2332969456911087,0.1426204144954681,,,,,0.012057129871746,0.0236061982524413,0.0120781401613667,0.2222539229671897
uni_b,288,288,2,direct,rlinear,0.0612546987831592,False,,0.2334614396095276,0.1427565068006515,,,,,0.0100549190809455,0.0197472260244261,0.0100688090670234,0.1847533632286995
uni_b,288,288,2,direct,dlinear,0.1967021971940994,False,,0.4300536513328552,0.325831264257431,,,,,0.0090581150038562,0.0159782005895749,0.0097808123280327,0.9238871840844052
uni_b,288,288,2,direct,segrnn_thuml,0.0589210540056228,False,,0.2257023751735687,0.1415489315986633,,,,,0.0073813225280384,0.0145091880194161,0.0074059469111242,0.3532598181466435
uni_b,288,288,2,direct,xpatch,0.0599535591900348,False,,0.2307261079549789,0.1389296054840088,,,,,0.0073147178727255,0.0144097925836804,0.007326193968019,0.2046657046657046
uni_b,288,288,2,direct,patchmixer,0.0695667192339897,False,,0.2423678636550903,0.1494768857955932,,,,,0.0049277328102984,0.009707666239543,0.0049535439106412,0.4612048192771084
uni_b,288,288,2,direct,itransformer,0.0579462796449661,False,,0.2284556776285171,0.1383476704359054,,,,,0.0013279278978004,0.0026272348817136,0.0013491539541952,0.7210261108566194
uni_b,288,288,2,direct,patchtst,0.0586475431919097,False,,0.229719340801239,0.1398606896400451,,,,,0.0003076457956466,0.0006109123519896,0.0003123656938284,0.7128309572301426
uni_b,288,288,2,direct,tsmixer,0.3781701028347015,False,,0.5993817448616028,0.4409006834030151,,,,,0.0,0.0,0.0,0.0
uni_b,288,288,2,direct,frets,0.1007081642746925,False,,0.3012436032295227,0.2062832117080688,,,,,-3.438782961038104e-06,-6.832140944968198e-06,0.0,1.0
multi,288,288,2,direct,segrnn_thuml,0.0644591599702835,False,,0.2151403427124023,0.1273566335439682,0.7558507343822213,0.842031948539168,0.7562596377814926,0.0463282246832763,0.0372701663720438,0.0684425085487485,0.0377910346266488,0.50761408542878
multi,288,288,2,direct,xpatch,0.0693555399775505,False,,0.2210387885570526,0.1297788918018341,0.7547370095427317,0.828247748927862,0.7554608306667839,0.0792598612733727,0.0366521126432815,0.0660226422298261,0.0374645503790308,0.6186159019843065
multi,288,288,2,direct,rlinear,0.0742375552654266,False,,0.2253849804401397,0.1285735517740249,0.7513036028723847,0.8056717351511505,0.7525388173950089,0.1285192573763634,0.0643430200983706,0.0983968751617789,0.0674315542195674,0.7740586586573628
multi,288,288,2,direct,tide,0.0742256641387939,False,,0.2253872901201248,0.1285489797592163,0.7512089338569792,0.8057106719779612,0.7524415713114792,0.1282999737128694,0.0652992960312673,0.0998534436915924,0.0683762334922609,0.7709526490516221
multi,288,288,2,direct,patchmixer,0.0732453987002372,False,,0.2248779088258743,0.1271587014198303,0.7461894346327512,0.8105410879029797,0.7472157520132254,0.1098490385968009,0.0475947937945941,0.0827679699955268,0.0487949060729933,0.6478445150856059
multi,288,288,2,direct,patchtst,0.0775766745209693,False,,0.2288575619459152,0.129982590675354,0.7341531864470122,0.7924391879256291,0.7354420297573016,0.13603340178705,0.0473771350896971,0.0755889538029921,0.0499636810422768,0.7947527557555413
multi,288,288,2,direct,itransformer,0.0818284824490547,False,,0.2331783920526504,0.1320584416389465,0.7274273749960684,0.783783766130113,0.728826980694337,0.1471472773283191,0.0284901679688312,0.0489132842382249,0.030140871191339,0.8037829816133008
multi,288,288,2,direct,dlinear,0.209575742483139,False,,0.4101808071136474,0.2862555980682373,0.6990064995040673,0.7409810744425094,0.7010585930807096,0.2082282982751587,0.0299512893034956,0.0558277114176548,0.0303533757312088,0.49769820971867
multi,288,288,2,direct,frets,0.09705451130867,False,,0.2703979313373565,0.1504582315683365,0.2020626446153839,0.3337071058251435,0.2020634692771837,0.0003665437217933,4.4406939676294805e-05,8.763820247890706e-05,4.443276742730413e-05,0.0416666666666666
multi,288,288,2,direct,tsmixer,0.5940486788749695,False,,0.7749879956245422,0.5091959238052368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uni_a,864,144,2,direct,segrnn_thuml,0.0570919476449489,False,,0.1890117228031158,0.1179733425378799,0.8044544602995714,0.8486993226339428,0.8065718765419183,0.0969054278880325,,,,
uni_a,864,144,2,direct,dlinear,0.0820920914411544,False,,0.2173279076814651,0.1369089037179947,0.7898611031827554,0.8156209364268956,0.7933331165517017,0.1517419027146653,,,,
uni_a,864,144,2,direct,rlinear,0.0872014835476875,False,,0.2180205285549163,0.1339354366064071,0.7718380482072432,0.7922480712412306,0.7760254595888406,0.180702102665984,,,,
uni_a,864,144,2,direct,itransformer,0.0639060735702514,False,,0.1979159563779831,0.1207718327641487,0.7610940348502833,0.8151687436965441,0.7635515617467132,0.1162613745514405,,,,
uni_a,864,144,2,direct,tide,0.0924111008644104,False,,0.2222697138786316,0.1356728225946426,0.7512440125255313,0.7828824550198044,0.755205940193718,0.1765708771507937,,,,
uni_a,864,144,2,direct,xpatch,0.0748638659715652,False,,0.2070916444063186,0.1267784237861633,0.7427756783101047,0.8065886324069924,0.7450450081081043,0.1107152982152982,,,,
uni_a,864,144,2,direct,patchmixer,0.0953705310821533,False,,0.2283707112073898,0.1400831937789917,0.7185389333733789,0.7839652790366711,0.7211745228801231,0.1299648471679029,,,,
uni_a,864,144,2,direct,patchtst,0.1081945449113845,False,,0.2387954592704773,0.139698788523674,0.661117361394167,0.7281441678656488,0.6647033791072461,0.1806730889877176,,,,
uni_a,864,144,2,direct,tsmixer,0.1345710009336471,False,,0.2986387312412262,0.2031535506248474,0.5689741061931355,0.7142775574033458,0.5693076795835531,0.0233893166798035,,,,
uni_a,864,144,2,direct,frets,0.3501238226890564,False,,0.6155076026916504,0.2967327833175659,0.1711443116317674,0.2870197440486028,0.171172190121261,0.0066131162874654,,,,
